day,phenology_index
1,0.00000
2,0.00000
3,0.00000
4,0.00000
5,0.00000
6,0.00000
7,0.00000
8,0.00001
9,0.00009
10,0.00040
11,0.00133
12,0.00309
13,0.00498
14,0.00561
15,0.00449
16,0.00259
17,0.00109
18,0.00020
19,0.00001
20,0.00000
21,0.00000
22,0.00000
23,0.00000
24,0.00000
25,0.00000
26,0.00000
27,0.00000
28,0.00000
29,0.00000
30,0.00000
31,0.00000
32,0.00000
33,0.00000
34,0.00000
35,0.00000
36,0.00000
37,0.00000
38,0.00000
39,0.00000
40,0.00000
41,0.00000
42,0.00000
43,0.00000
44,0.00000
45,0.00000
46,0.00000
47,0.00000
48,0.00000
49,0.00000
50,0.00000
51,0.00000
52,0.00000
53,0.00000
54,0.00000
55,0.00000
56,0.00000
57,0.00000
58,0.00000
59,0.00000
60,0.00000
61,0.00000
62,0.00000
63,0.00000
64,0.00000
65,0.00000
66,0.00000
67,0.00000
68,0.00000
69,0.00000
70,0.00000
71,0.00000
72,0.00000
73,0.00000
74,0.00000
75,0.00000
76,0.00000
77,0.00000
78,0.00000
79,0.00000
80,0.00000
81,0.00000
82,0.00003
83,0.00018
84,0.00069
85,0.00195
86,0.00390
87,0.00557
88,0.00562
89,0.00371
90,0.00443
91,0.00815
92,0.01320
93,0.01771
94,0.01979
95,0.01853
96,0.01600
97,0.01660
98,0.02341
99,0.03535
100,0.04808
101,0.05769
102,0.06380
103,0.06939
104,0.07852
105,0.09392
106,0.11520
107,0.14034
108,0.17010
109,0.20668
110,0.24714
111,0.28482
112,0.31706
113,0.34870
114,0.38899
115,0.43939
116,0.48207
117,0.49342
118,0.47442
119,0.45327
120,0.45598
121,0.48844
122,0.54063
123,0.59164
124,0.62252
125,0.63100
126,0.65715
127,0.70413
128,0.76360
129,0.82447
130,0.87567
131,0.91832
132,0.96249
133,1.00000
134,0.99943
135,0.94929
136,0.88659
137,0.85322
138,0.84543
139,0.83594
140,0.81221
141,0.78612
142,0.77506
143,0.77285
144,0.75006
145,0.69406
146,0.63218
147,0.59846
148,0.59131
149,0.58312
150,0.55919
151,0.52551
152,0.48793
153,0.44669
154,0.40826
155,0.38335
156,0.37313
157,0.36911
158,0.36696
159,0.36984
160,0.37191
161,0.34187
162,0.30374
163,0.27060
164,0.24748
165,0.22699
166,0.20118
167,0.16873
168,0.13524
169,0.10912
170,0.09266
171,0.08155
172,0.07435
173,0.07316
174,0.07485
175,0.07211
176,0.06419
177,0.05741
178,0.05498
179,0.05289
180,0.04703
181,0.03806
182,0.02880
183,0.02110
184,0.01564
185,0.01240
186,0.01092
187,0.01094
188,0.01174
189,0.01206
190,0.01163
191,0.01158
192,0.01244
193,0.01304
194,0.01199
195,0.00811
196,0.00435
197,0.00260
198,0.00181
199,0.00213
200,0.00299
201,0.00360
202,0.00377
203,0.00370
204,0.00327
205,0.00231
206,0.00135
207,0.00117
208,0.00218
209,0.00412
210,0.00599
211,0.00672
212,0.00617
213,0.00492
214,0.00367
215,0.00342
216,0.00497
217,0.00788
218,0.01027
219,0.01016
220,0.00740
221,0.00418
222,0.00252
223,0.00258
224,0.00308
225,0.00301
226,0.00268
227,0.00280
228,0.00309
229,0.00278
230,0.00182
231,0.00057
232,0.00007
233,0.00002
234,0.00009
235,0.00046
236,0.00152
237,0.00341
238,0.00528
239,0.00584
240,0.00496
241,0.00387
242,0.00339
243,0.00307
244,0.00230
245,0.00127
246,0.00057
247,0.00058
248,0.00167
249,0.00427
250,0.00803
251,0.01122
252,0.01204
253,0.01022
254,0.00689
255,0.00365
256,0.00174
257,0.00146
258,0.00222
259,0.00293
260,0.00270
261,0.00169
262,0.00073
263,0.00022
264,0.00006
265,0.00006
266,0.00056
267,0.00187
268,0.00274
269,0.00278
270,0.00198
271,0.00100
272,0.00036
273,0.00009
274,0.00002
275,0.00001
276,0.00004
277,0.00022
278,0.00083
279,0.00217
280,0.00411
281,0.00585
282,0.00655
283,0.00605
284,0.00473
285,0.00309
286,0.00161
287,0.00062
288,0.00017
289,0.00003
290,0.00000
291,0.00000
292,0.00000
293,0.00000
294,0.00000
295,0.00000
296,0.00000
297,0.00000
298,0.00000
299,0.00000
300,0.00000
301,0.00000
302,0.00000
303,0.00000
304,0.00000
305,0.00000
306,0.00000
307,0.00000
308,0.00000
309,0.00000
310,0.00000
311,0.00000
312,0.00000
313,0.00000
314,0.00000
315,0.00000
316,0.00000
317,0.00000
318,0.00000
319,0.00000
320,0.00000
321,0.00000
322,0.00000
323,0.00000
324,0.00000
325,0.00000
326,0.00000
327,0.00000
328,0.00000
329,0.00000
330,0.00000
331,0.00000
332,0.00000
333,0.00000
334,0.00000
335,0.00000
336,0.00000
337,0.00000
338,0.00000
339,0.00000
340,0.00000
341,0.00000
342,0.00000
343,0.00000
344,0.00000
345,0.00000
346,0.00000
347,0.00000
348,0.00000
349,0.00000
350,0.00000
351,0.00000
352,0.00000
353,0.00000
354,0.00000
355,0.00000
356,0.00000
357,0.00000
358,0.00000
359,0.00000
360,0.00000
